player_id,player_name,age,birth_year,nation,position,position_group,squad,competition,market_value_eur,Min,90s,Gls_per90,Ast_per90,xG_per90,xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,PPA_per90,Tkl_per90,Int_per90,Blocks_per90,Touches_per90,Carries_per90
584769,Dwight McNeil,24.0,1999,eng ENG,"MF,FW",MF,Everton,eng Premier League,25000000,1371.0,15.2,0.2631578947368421,0.39473684210526316,0.07236842105263158,0.34210526315789475,2.5,4.5394736842105265,5.2631578947368425,1.6447368421052633,0.6578947368421053,2.4342105263157894,2.368421052631579,0.8552631578947368,0.39473684210526316,1.0526315789473684,49.21052631578947,29.144736842105264
289432,Dylan Batubinsika,28.0,1996,cd COD,DF,DF,Saint-Étienne,fr Ligue 1,1200000,2016.0,22.4,0.044642857142857144,0.0,0.03571428571428572,0.00892857142857143,0.4910714285714286,2.2767857142857144,0.044642857142857144,0.3125,0.08928571428571429,0.17857142857142858,0.13392857142857142,1.1607142857142858,1.7410714285714286,0.17857142857142858,65.89285714285715,35.267857142857146
670717,Dário Essugo,19.0,2005,pt POR,MF,MF,Las Palmas,es La Liga,3500000,1938.0,21.5,0.046511627906976744,0.0,0.03255813953488372,0.018604651162790697,0.8372093023255814,3.5348837209302326,0.37209302325581395,1.069767441860465,0.18604651162790697,0.6046511627906976,0.37209302325581395,2.744186046511628,1.9534883720930232,0.32558139534883723,57.116279069767444,27.069767441860463
914562,Désiré Doué,19.0,2005,fr FRA,"FW,MF",FW,Paris S-G,fr Ligue 1,90000000,1730.0,19.2,0.3125,0.3125,0.265625,0.40625,5.052083333333334,7.239583333333334,12.083333333333334,2.8645833333333335,1.0416666666666667,2.8645833333333335,2.65625,2.5,0.6770833333333334,1.09375,76.09375,46.82291666666667
479999,Eberechi Eze,26.0,1998,eng ENG,"MF,FW",MF,Crystal Palace,eng Premier League,55000000,2588.0,28.8,0.2777777777777778,0.2777777777777778,0.3645833333333333,0.2152777777777778,2.3958333333333335,3.3680555555555554,5.3125,3.4722222222222223,0.9375,2.013888888888889,1.3541666666666667,1.3541666666666667,0.3819444444444444,0.5902777777777778,49.09722222222222,29.166666666666664
340324,Eddie Nketiah,25.0,1999,eng ENG,"FW,MF",FW,Crystal Palace,eng Premier League,18000000,1034.0,11.5,0.2608695652173913,0.08695652173913043,0.5043478260869565,0.14782608695652175,3.5652173913043477,1.6521739130434783,6.869565217391305,3.739130434782609,1.391304347826087,1.1304347826086956,0.43478260869565216,1.3043478260869565,0.2608695652173913,1.0434782608695652,35.82608695652174,21.391304347826086
238223,Ederson,30.0,1993,br BRA,GK,GK,Manchester City,eng Premier League,20000000,2320.0,25.8,0.0,0.15503875968992248,0.0,0.05813953488372093,0.0,0.07751937984496124,0.0,0.0,0.0,0.15503875968992248,0.03875968992248062,0.0,0.03875968992248062,0.03875968992248062,37.7906976744186,25.348837209302324
247555,Edimilson Fernandes,28.0,1996,ch SUI,"MF,DF",MF,Brest,fr Ligue 1,3000000,1105.0,12.3,0.0,0.08130081300813008,0.03252032520325203,0.048780487804878044,0.5691056910569106,3.252032520325203,0.24390243902439024,0.8130081300813008,0.16260162601626016,0.6504065040650406,0.24390243902439024,0.7317073170731707,1.6260162601626016,0.4065040650406504,55.609756097560975,32.4390243902439
564545,Edmond Tapsoba,25.0,1999,bf BFA,DF,DF,Leverkusen,de Bundesliga,35000000,2507.0,27.9,0.0,0.0,0.039426523297491044,0.007168458781362008,1.863799283154122,5.878136200716846,0.6093189964157706,0.7526881720430108,0.07168458781362008,0.14336917562724016,0.3225806451612903,1.3978494623655915,0.8602150537634409,0.5017921146953406,79.35483870967742,47.52688172043011
562049,Edoardo Bove,22.0,2002,it ITA,"MF,FW",MF,Fiorentina,it Serie A,5000000,836.0,9.3,0.1075268817204301,0.2150537634408602,0.06451612903225806,0.16129032258064516,1.2903225806451613,3.9784946236559136,2.5806451612903225,0.7526881720430108,0.2150537634408602,1.182795698924731,0.4301075268817204,2.5806451612903225,0.6451612903225806,1.3978494623655913,46.98924731182795,26.989247311827956
242940,Edoardo Goldaniga,30.0,1993,it ITA,DF,DF,Como,it Serie A,1200000,2532.0,28.1,0.03558718861209964,0.0,0.0889679715302491,0.010676156583629892,0.7117437722419928,2.882562277580071,0.2846975088967971,0.4270462633451957,0.1779359430604982,0.14234875444839856,0.21352313167259784,1.2099644128113878,1.1743772241992882,0.3558718861209964,62.52669039145907,35.871886120996436
496857,Edon Zhegrova,25.0,1999,xk KVX,"FW,MF",FW,Lille,fr Ligue 1,25000000,978.0,10.9,0.36697247706422015,0.09174311926605504,0.2110091743119266,0.2018348623853211,3.3944954128440368,4.954128440366972,7.431192660550458,2.110091743119266,0.8256880733944953,1.4678899082568806,2.385321100917431,0.4587155963302752,0.36697247706422015,0.7339449541284403,48.07339449541284,33.027522935779814
401356,Edson Álvarez,26.0,1997,mx MEX,MF,MF,West Ham,eng Premier League,25000000,1772.0,19.7,0.0,0.050761421319796954,0.020304568527918784,0.04060913705583757,1.218274111675127,4.314720812182741,0.9137055837563453,0.6091370558375635,0.050761421319796954,0.6091370558375635,0.6091370558375635,2.5380710659898478,0.9137055837563453,0.5076142131979695,62.89340101522843,34.87309644670051
506248,Edu Expósito,27.0,1996,es ESP,MF,MF,Espanyol,es La Liga,3000000,1045.0,11.6,0.0,0.1724137931034483,0.08620689655172414,0.27586206896551724,1.9827586206896552,5.517241379310345,3.53448275862069,1.5517241379310345,0.5172413793103449,2.413793103448276,1.206896551724138,1.9827586206896552,1.293103448275862,0.6896551724137931,54.310344827586206,29.310344827586206
640428,Eduardo Camavinga,21.0,2002,fr FRA,"MF,DF",MF,Real Madrid,es La Liga,60000000,1102.0,12.2,0.0819672131147541,0.1639344262295082,0.03278688524590164,0.06557377049180328,2.1311475409836067,5.0,2.540983606557377,0.6557377049180328,0.1639344262295082,0.9016393442622951,0.4098360655737705,3.4426229508196724,1.4754098360655739,0.9016393442622951,78.44262295081968,46.31147540983607
787912,El Chadaille Bitshiabu,19.0,2005,fr FRA,DF,DF,RB Leipzig,de Bundesliga,18000000,1130.0,12.6,0.0,0.0,0.023809523809523808,0.03174603174603175,0.31746031746031744,5.476190476190476,0.15873015873015872,0.39682539682539686,0.2380952380952381,0.39682539682539686,0.31746031746031744,2.142857142857143,1.0317460317460319,0.5555555555555556,83.96825396825398,40.952380952380956
358166,Eldor Shomurodov,29.0,1995,uz UZB,"FW,MF",FW,Roma,it Serie A,5000000,1097.0,12.2,0.3278688524590164,0.3278688524590164,0.3852459016393443,0.10655737704918034,1.557377049180328,1.7213114754098362,5.081967213114754,2.377049180327869,1.0655737704918034,1.3934426229508197,0.49180327868852464,1.1475409836065575,0.24590163934426232,1.1475409836065575,36.55737704918033,20.16393442622951
421873,Elia Caprile,22.0,2001,it ITA,GK,GK,Cagliari / Napoli,it Serie A,9000000,1945.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.0,39.86111111111111,20.925925925925924
810895,Eliesse Ben Seghir,19.0,2005,ma MAR,"MF,FW",MF,Monaco,fr Ligue 1,28000000,1750.0,19.4,0.30927835051546393,0.15463917525773196,0.2835051546391753,0.2680412371134021,4.381443298969073,6.288659793814434,8.762886597938145,2.9896907216494846,0.9793814432989691,1.7010309278350517,2.3195876288659796,1.597938144329897,0.6701030927835052,0.9278350515463918,64.12371134020619,43.453608247422686
395695,Elisha Owusu,26.0,1997,gh GHA,MF,MF,Auxerre,fr Ligue 1,2500000,2344.0,26.0,0.038461538461538464,0.11538461538461539,0.015384615384615385,0.038461538461538464,0.3076923076923077,3.0,1.2692307692307692,0.2692307692307692,0.11538461538461539,0.5384615384615384,0.23076923076923078,2.8076923076923075,1.6153846153846154,0.5,42.19230769230769,20.03846153846154
400489,Eljif Elmas,24.0,1999,mk MKD,"FW,MF",FW,Torino / RB Leipzig,it Serie A / de Bundesliga,20000000,1065.0,11.8,0.3389830508474576,0.0,0.14406779661016947,0.03389830508474576,3.559322033898305,3.0508474576271185,5.084745762711864,1.7796610169491525,0.7627118644067796,0.7627118644067796,1.3559322033898304,1.1016949152542372,0.5084745762711864,0.423728813559322,40.0,26.779661016949152
567576,Elliot Anderson,21.0,2002,eng ENG,MF,MF,Nott'ham Forest,eng Premier League,32000000,2728.0,30.3,0.066006600660066,0.198019801980198,0.06930693069306931,0.1089108910891089,1.716171617161716,4.7194719471947195,3.102310231023102,1.3201320132013201,0.23102310231023102,1.221122112211221,0.6270627062706271,3.036303630363036,1.023102310231023,1.155115511551155,60.42904290429043,30.75907590759076
290587,Ellyes Skhiri,29.0,1995,tn TUN,MF,MF,Eint Frankfurt,de Bundesliga,7500000,2231.0,24.8,0.04032258064516129,0.08064516129032258,0.0564516129032258,0.0564516129032258,0.6854838709677419,4.233870967741935,1.0887096774193548,0.5241935483870968,0.08064516129032258,0.8870967741935484,0.7258064516129032,1.6129032258064515,1.25,0.8064516129032258,62.25806451612903,33.185483870967744
280575,Elvis Rexhbecaj,26.0,1997,xk KVX,MF,MF,Augsburg,de Bundesliga,3500000,1785.0,19.8,0.050505050505050504,0.050505050505050504,0.0707070707070707,0.05555555555555556,1.5656565656565655,4.747474747474747,4.141414141414141,1.4646464646464645,0.25252525252525254,0.8080808080808081,1.1616161616161615,1.3636363636363635,0.8080808080808081,1.8686868686868687,44.7979797979798,23.383838383838384
659542,Elye Wahi,21.0,2003,fr FRA,FW,FW,Marseille / Eint Frankfurt,fr Ligue 1 / de Bundesliga,22000000,770.0,8.600000000000001,0.34883720930232553,0.11627906976744184,0.8488372093023254,0.05813953488372092,1.511627906976744,1.3953488372093021,6.976744186046511,2.906976744186046,1.2790697674418603,0.8139534883720929,0.34883720930232553,0.0,0.11627906976744184,0.9302325581395348,26.395348837209298,16.97674418604651
445126,Emanuele Valeri,25.0,1998,it ITA,DF,DF,Parma,it Serie A,2300000,2873.0,31.9,0.06269592476489029,0.18808777429467086,0.05642633228840126,0.14733542319749218,2.4764890282131664,2.9153605015673985,3.4169278996865207,0.8150470219435737,0.12539184952978058,1.1285266457680252,0.9717868338557994,1.5987460815047023,0.9090909090909092,0.8150470219435737,47.89968652037618,23.197492163009404
256339,Emil Audero,27.0,1997,id IDN,GK,GK,Como,it Serie A,3200000,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.625,22.125
496745,Emil Holm,24.0,2000,se SWE,DF,DF,Bologna,it Serie A,8000000,1137.0,12.6,0.07936507936507936,0.07936507936507936,0.047619047619047616,0.05555555555555555,2.301587301587302,3.888888888888889,3.412698412698413,0.7936507936507937,0.2380952380952381,0.7936507936507937,1.1111111111111112,2.6984126984126986,0.7936507936507937,0.9523809523809524,72.14285714285714,35.07936507936508
392765,Emile Smith Rowe,24.0,2000,eng ENG,MF,MF,Fulham,eng Premier League,30000000,2043.0,22.7,0.2643171806167401,0.13215859030837004,0.19823788546255508,0.06167400881057269,2.3348017621145374,5.550660792951542,5.594713656387666,1.6299559471365639,0.4845814977973568,1.0572687224669604,0.6607929515418502,1.3656387665198237,0.4845814977973568,0.7929515418502203,53.87665198237885,34.31718061674009
111873,Emiliano Martínez,31.0,1992,ar ARG,GK,GK,Aston Villa,eng Premier League,20000000,3194.0,35.5,0.0,0.0,0.0,0.014084507042253521,0.0,0.11267605633802817,0.0,0.0,0.0,0.056338028169014086,0.0,0.08450704225352113,0.0,0.0,40.816901408450704,25.04225352112676
683895,Emmanuel Agbadou,27.0,1997,ci CIV,DF,DF,Wolves / Reims,eng Premier League / fr Ligue 1,9000000,2670.0,29.7,0.03367003367003367,0.0,0.04377104377104377,0.016835016835016835,0.5387205387205387,3.6363636363636362,0.06734006734006734,0.7407407407407408,0.16835016835016836,0.40404040404040403,0.16835016835016836,1.8518518518518519,1.043771043771044,0.30303030303030304,75.82491582491582,46.43097643097643
241076,Emmanuel Gyasi,30.0,1994,gh GHA,"DF,FW",DF,Empoli,it Serie A,1400000,3217.0,35.7,0.05602240896358543,0.028011204481792715,0.10924369747899158,0.019607843137254898,0.6162464985994397,1.4845938375350138,3.0252100840336134,0.6162464985994397,0.22408963585434172,0.47619047619047616,0.5602240896358543,1.4565826330532212,0.30812324929971985,0.9803921568627451,38.93557422969187,15.966386554621847
381187,Emmanuel Sabbi,26.0,1997,us USA,"FW,MF",FW,Le Havre,fr Ligue 1,1500000,653.0,7.3,0.0,0.0,0.2602739726027397,0.0821917808219178,1.5068493150684932,2.0547945205479454,5.342465753424658,2.0547945205479454,0.547945205479452,0.547945205479452,0.684931506849315,1.9178082191780823,0.4109589041095891,0.547945205479452,31.506849315068493,17.808219178082194
119296,Emre Can,30.0,1994,de GER,"DF,MF",DF,Dortmund,de Bundesliga,7000000,2105.0,23.4,0.12820512820512822,0.0,0.08547008547008547,0.029914529914529916,0.8547008547008548,4.957264957264957,0.5128205128205129,0.29914529914529914,0.042735042735042736,0.3418803418803419,0.2136752136752137,2.1367521367521367,0.8547008547008548,0.4273504273504274,92.13675213675214,60.042735042735046
282700,Enric Franquesa,27.0,1997,es ESP,"DF,FW",DF,Leganés,es La Liga,1000000,616.0,6.8,0.14705882352941177,0.0,0.04411764705882353,0.014705882352941178,1.6176470588235294,1.7647058823529411,4.411764705882353,0.4411764705882353,0.14705882352941177,0.29411764705882354,0.29411764705882354,2.5,0.7352941176470589,1.3235294117647058,45.0,19.558823529411764
671915,Enzo Barrenechea,23.0,2001,ar ARG,MF,MF,Valencia,es La Liga,10000000,2191.0,24.3,0.0411522633744856,0.0823045267489712,0.053497942386831275,0.037037037037037035,0.8641975308641975,5.185185185185185,0.6584362139917695,0.6584362139917695,0.12345679012345678,0.6172839506172839,0.28806584362139914,2.3456790123456788,1.1522633744855966,0.45267489711934156,65.88477366255144,31.358024691358025
541555,Enzo Boyomo,22.0,2001,cm CMR,DF,DF,Osasuna / Valladolid,es La Liga,20000000,3257.0,36.2,0.055248618784530384,0.0,0.04419889502762431,0.024861878453038673,0.46961325966850825,3.2596685082872927,0.19337016574585633,0.38674033149171266,0.08287292817679558,0.11049723756906077,0.16574585635359115,2.044198895027624,1.2430939226519335,0.24861878453038672,53.53591160220994,30.193370165745854
648195,Enzo Fernández,23.0,2001,ar ARG,MF,MF,Chelsea,eng Premier League,75000000,2947.0,32.7,0.18348623853211007,0.21406727828746175,0.18654434250764523,0.2079510703363914,1.8348623853211008,6.483180428134556,3.8532110091743115,1.620795107033639,0.6116207951070336,2.3547400611620795,1.2538226299694188,1.9877675840978593,0.39755351681957185,1.4067278287461773,67.58409785932722,37.03363914373088
581781,Enzo Loiodice,23.0,2000,fr FRA,MF,MF,Las Palmas,es La Liga,1200000,684.0,7.6,0.0,0.0,0.039473684210526314,0.026315789473684213,0.39473684210526316,4.078947368421053,0.39473684210526316,0.9210526315789475,0.5263157894736842,0.6578947368421053,0.13157894736842105,2.236842105263158,1.3157894736842106,1.4473684210526316,70.0,36.71052631578947
569366,Enzo Millot,22.0,2002,fr FRA,"MF,FW",MF,Stuttgart,de Bundesliga,35000000,1843.0,20.5,0.2926829268292683,0.24390243902439024,0.37073170731707317,0.15121951219512195,2.1463414634146343,5.7560975609756095,6.0,2.097560975609756,0.8292682926829268,1.1219512195121952,1.4634146341463414,1.4634146341463414,0.6341463414634146,1.2682926829268293,68.14634146341463,41.36585365853659
842338,Enzo Tchato,21.0,2002,cm CMR,DF,DF,Montpellier,fr Ligue 1,2500000,1899.0,21.1,0.0,0.0,0.004739336492890996,0.07109004739336493,2.0853080568720377,2.9383886255924168,4.502369668246446,0.1895734597156398,0.0947867298578199,0.6635071090047393,0.6161137440758293,2.2748815165876777,1.0426540284360188,1.3270142180094786,57.061611374407576,25.213270142180093
298583,Eray Cömert,26.0,1998,ch SUI,"DF,MF",DF,Valladolid,es La Liga,2000000,1779.0,19.8,0.0,0.0,0.045454545454545456,0.0,0.45454545454545453,2.4242424242424243,0.25252525252525254,0.45454545454545453,0.050505050505050504,0.0,0.050505050505050504,1.2121212121212122,1.2121212121212122,0.30303030303030304,56.26262626262626,30.252525252525253
645774,Eren Dinkçi,22.0,2001,de GER,"MF,FW",MF,Freiburg,de Bundesliga,8000000,1196.0,13.3,0.0,0.22556390977443608,0.08270676691729323,0.16541353383458646,2.481203007518797,2.631578947368421,5.338345864661654,1.0526315789473684,0.22556390977443608,1.7293233082706767,0.8270676691729323,1.5789473684210527,0.5263157894736842,1.2781954887218046,41.503759398496236,20.225563909774436
343959,Erhan Masovic,25.0,1998,rs SRB,DF,DF,Bochum,de Bundesliga,2000000,910.0,10.1,0.09900990099009901,0.09900990099009901,0.0594059405940594,0.08910891089108912,0.09900990099009901,3.4653465346534653,0.39603960396039606,0.6930693069306931,0.39603960396039606,0.297029702970297,0.0,1.3861386138613863,1.188118811881188,0.39603960396039606,53.366336633663366,28.712871287128714
286384,Eric Bailly,30.0,1994,ci CIV,DF,DF,Villarreal,es La Liga,2000000,617.0,6.9,0.0,0.0,0.043478260869565216,0.0,0.14492753623188406,2.608695652173913,0.0,0.5797101449275363,0.0,0.0,0.0,1.7391304347826086,0.8695652173913043,0.14492753623188406,57.10144927536231,28.98550724637681
175722,Eric Dier,30.0,1994,eng ENG,DF,DF,Bayern Munich,de Bundesliga,8000000,1463.0,16.3,0.12269938650306748,0.06134969325153374,0.06748466257668712,0.006134969325153374,0.7361963190184049,4.478527607361963,0.06134969325153374,0.5521472392638036,0.3067484662576687,0.18404907975460122,0.3067484662576687,1.165644171779141,1.2269938650306749,0.36809815950920244,97.60736196319019,57.91411042944785
466794,Eric García,23.0,2001,es ESP,"DF,MF",DF,Barcelona,es La Liga,20000000,1566.0,17.4,0.1149425287356322,0.1724137931034483,0.13218390804597702,0.04597701149425288,1.0344827586206897,6.264367816091955,1.264367816091954,0.8045977011494253,0.4597701149425288,0.40229885057471265,0.8045977011494253,2.1839080459770117,0.8045977011494253,0.6896551724137931,87.18390804597702,48.96551724137932
292534,Eric Smith,27.0,1997,se SWE,"DF,MF",DF,St. Pauli,de Bundesliga,5000000,2827.0,31.4,0.03184713375796178,0.03184713375796178,0.044585987261146494,0.04777070063694268,0.5095541401273885,3.7579617834394905,0.35031847133757965,0.7643312101910829,0.28662420382165604,0.89171974522293,0.6050955414012739,1.4649681528662422,1.178343949044586,0.2229299363057325,62.29299363057325,26.687898089171977
418560,Erling Haaland,24.0,2000,no NOR,FW,FW,Manchester City,eng Premier League,180000000,2736.0,30.4,0.7236842105263158,0.09868421052631579,0.7236842105263158,0.09868421052631579,0.7894736842105263,0.6578947368421053,4.078947368421053,3.4210526315789473,1.8092105263157896,0.9539473684210527,0.2631578947368421,0.3618421052631579,0.16447368421052633,0.32894736842105265,21.019736842105264,10.197368421052632
335457,Ermedin Demirovic,26.0,1998,ba BIH,FW,FW,Stuttgart,de Bundesliga,22000000,1855.0,20.6,0.7281553398058251,0.04854368932038835,0.6844660194174756,0.09223300970873785,0.9708737864077669,1.5048543689320388,5.58252427184466,3.1067961165048543,1.3106796116504853,0.8737864077669902,0.48543689320388345,0.5825242718446602,0.14563106796116504,0.5339805825242718,28.25242718446602,14.805825242718445
955070,Ernest Nuamah,20.0,2003,gh GHA,"FW,MF",FW,Lyon,fr Ligue 1,15000000,1052.0,11.7,0.25641025641025644,0.08547008547008547,0.18803418803418806,0.12820512820512822,3.760683760683761,2.8205128205128207,11.196581196581198,2.393162393162393,1.1111111111111112,1.5384615384615385,1.4529914529914532,1.794871794871795,0.6837606837606838,1.5384615384615385,51.02564102564103,33.162393162393165
890719,Ethan Nwaneri,17.0,2007,eng ENG,"FW,MF",FW,Arsenal,eng Premier League,55000000,895.0,9.9,0.40404040404040403,0.20202020202020202,0.1212121212121212,0.1212121212121212,4.646464646464646,3.333333333333333,11.414141414141413,2.4242424242424243,0.9090909090909091,1.6161616161616161,1.6161616161616161,1.1111111111111112,0.20202020202020202,1.4141414141414141,54.94949494949495,36.868686868686865
442248,Ethan Pinnock,31.0,1993,jm JAM,DF,DF,Brentford,eng Premier League,7000000,1913.0,21.3,0.09389671361502347,0.0,0.051643192488262914,0.05633802816901408,0.14084507042253522,1.9248826291079812,0.4225352112676056,0.4694835680751174,0.28169014084507044,0.3755868544600939,0.18779342723004694,1.6431924882629108,1.1267605633802817,0.3755868544600939,63.28638497652582,29.718309859154928
711337,Evanilson,24.0,1999,br BRA,FW,FW,Bournemouth,eng Premier League,35000000,2319.0,25.8,0.38759689922480617,0.03875968992248062,0.4844961240310077,0.07364341085271317,1.124031007751938,1.0852713178294573,3.837209302325581,2.7906976744186047,1.2015503875968991,1.0077519379844961,0.23255813953488372,0.6201550387596899,0.03875968992248062,0.4263565891472868,21.627906976744185,12.906976744186046
500689,Evann Guessand,23.0,2001,ci CIV,"FW,MF",FW,Nice,fr Ligue 1,25000000,2565.0,28.5,0.42105263157894735,0.2807017543859649,0.3228070175438596,0.18947368421052632,3.0526315789473686,2.7719298245614037,5.684210526315789,2.210526315789474,0.9473684210526315,1.1228070175438596,0.9473684210526315,1.543859649122807,0.5263157894736842,1.0526315789473684,32.49122807017544,20.385964912280702
401578,Exequiel Palacios,25.0,1998,ar ARG,MF,MF,Leverkusen,de Bundesliga,40000000,1155.0,12.8,0.078125,0.46875,0.1171875,0.17968749999999997,1.171875,7.578125,3.125,1.015625,0.625,2.1875,1.484375,1.71875,1.015625,1.171875,89.375,51.5625
413403,Ezri Konsa,26.0,1997,eng ENG,DF,DF,Aston Villa,eng Premier League,35000000,2936.0,32.6,0.06134969325153374,0.0,0.03987730061349693,0.012269938650306749,0.7361963190184049,2.7607361963190185,0.3374233128834356,0.3374233128834356,0.15337423312883436,0.18404907975460122,0.06134969325153374,1.0429447852760736,0.7361963190184049,0.6441717791411042,58.74233128834356,34.7239263803681
507341,Fabian Rieder,22.0,2002,ch SUI,"MF,FW",MF,Stuttgart,de Bundesliga,6000000,867.0,9.6,0.10416666666666667,0.3125,0.14583333333333334,0.20833333333333334,2.0833333333333335,3.9583333333333335,6.354166666666667,2.0833333333333335,0.7291666666666667,1.25,1.1458333333333335,1.7708333333333335,1.0416666666666667,2.0833333333333335,51.25,26.354166666666668
135343,Fabian Schär,32.0,1991,ch SUI,DF,DF,Newcastle Utd,eng Premier League,7000000,2934.0,32.6,0.12269938650306748,0.0,0.11349693251533742,0.012269938650306749,0.5521472392638036,3.6196319018404908,0.6748466257668712,1.2269938650306749,0.3374233128834356,0.15337423312883436,0.3987730061349693,1.1042944785276072,1.3803680981595092,0.24539877300613497,71.13496932515338,44.11042944785276
547985,Fabiano Parisi,23.0,2000,it ITA,"DF,MF",DF,Fiorentina,it Serie A,9500000,1049.0,11.7,0.17094017094017094,0.0,0.042735042735042736,0.06837606837606838,2.1367521367521367,3.418803418803419,2.9914529914529915,0.6837606837606838,0.3418803418803419,0.3418803418803419,0.7692307692307693,2.307692307692308,1.4529914529914532,1.1111111111111112,51.88034188034188,29.14529914529915
571607,Fabio Miretti,20.0,2003,it ITA,"MF,FW",MF,Genoa,it Serie A,14000000,1677.0,18.6,0.16129032258064516,0.16129032258064516,0.16666666666666666,0.1075268817204301,1.7741935483870965,2.9032258064516125,5.376344086021505,1.2903225806451613,0.3225806451612903,1.182795698924731,0.6989247311827956,1.5053763440860215,0.3763440860215054,0.7526881720430108,45.537634408602145,24.784946236559136
983989,Facundo Buonanotte,19.0,2004,ar ARG,"FW,MF",FW,Leicester City,eng Premier League,18000000,1523.0,16.9,0.2958579881656805,0.1183431952662722,0.23076923076923078,0.18343195266272191,2.307692307692308,3.1952662721893494,4.378698224852071,2.1301775147928996,0.7100591715976332,1.4201183431952664,0.7692307692307693,3.1360946745562135,0.7100591715976332,0.5325443786982249,51.71597633136095,28.343195266272193
474800,Facundo Medina,25.0,1999,ar ARG,DF,DF,Lens,fr Ligue 1,25000000,2543.0,28.3,0.0,0.0353356890459364,0.0636042402826855,0.0706713780918728,1.6254416961130742,6.148409893992933,1.4840989399293285,0.9540636042402827,0.10600706713780919,0.8480565371024735,1.0600706713780919,1.5547703180212014,1.1307420494699647,0.6360424028268551,76.89045936395759,46.92579505300353
364857,Falaye Sacko,29.0,1995,ml MLI,DF,DF,Montpellier,fr Ligue 1,4000000,1233.0,13.7,0.0,0.07299270072992702,0.0,0.014598540145985403,1.5328467153284673,4.306569343065694,2.4817518248175183,0.0,0.0,0.5109489051094891,0.14598540145985403,1.0218978102189782,0.9489051094890512,1.0218978102189782,53.57664233576643,27.08029197080292
520530,Fali Candé,26.0,1998,gw GNB,DF,DF,Venezia,it Serie A,2500000,1530.0,17.0,0.058823529411764705,0.058823529411764705,0.06470588235294118,0.03529411764705882,0.29411764705882354,2.764705882352941,0.17647058823529413,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.17647058823529413,1.4705882352941178,0.8823529411764706,0.6470588235294118,66.52941176470588,32.76470588235294
425400,Farid El Melali,27.0,1997,dz ALG,FW,FW,Angers,fr Ligue 1,800000,1893.0,21.0,0.09523809523809523,0.14285714285714285,0.17142857142857143,0.14761904761904762,2.9523809523809526,2.0476190476190474,5.380952380952381,2.1904761904761907,0.6666666666666666,1.1904761904761905,0.6666666666666666,1.3333333333333333,0.7619047619047619,1.0,40.095238095238095,22.476190476190474
855015,Farès Chaïbi,21.0,2002,dz ALG,"MF,FW",MF,Eint Frankfurt,de Bundesliga,9000000,1013.0,11.3,0.08849557522123894,0.2654867256637168,0.23008849557522124,0.2566371681415929,1.7699115044247786,4.601769911504425,6.460176991150442,2.2123893805309733,0.5309734513274336,2.1238938053097343,1.5929203539823007,1.1504424778761062,0.8849557522123893,1.0619469026548671,52.03539823008849,25.48672566371681
351955,Federico Baschirotto,27.0,1996,it ITA,DF,DF,Lecce,it Serie A,3600000,3420.0,38.0,0.05263157894736842,0.0,0.031578947368421054,0.005263157894736842,0.34210526315789475,1.868421052631579,0.13157894736842105,0.5789473684210527,0.21052631578947367,0.10526315789473684,0.13157894736842105,0.9736842105263158,0.6052631578947368,0.13157894736842105,53.76315789473684,24.736842105263158
198116,Federico Dimarco,26.0,1997,it ITA,"DF,FW",DF,Inter,it Serie A,50000000,2140.0,23.8,0.1680672268907563,0.29411764705882354,0.13865546218487393,0.25630252100840334,1.9747899159663864,3.4873949579831933,9.747899159663865,2.310924369747899,0.8403361344537815,2.0168067226890756,1.680672268907563,1.050420168067227,0.5882352941176471,1.218487394957983,61.97478991596638,33.15126050420168
509022,Federico Gatti,26.0,1998,it ITA,DF,DF,Juventus,it Serie A,24000000,2195.0,24.4,0.04098360655737705,0.0,0.10245901639344263,0.020491803278688527,0.9836065573770493,2.9918032786885247,0.24590163934426232,1.0245901639344264,0.36885245901639346,0.24590163934426232,0.12295081967213116,1.1475409836065575,0.7377049180327869,0.24590163934426232,69.13934426229508,47.74590163934427
390304,Federico Ravaglia,24.0,1999,it ITA,GK,GK,Bologna,it Serie A,1000000,1056.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08547008547008547,0.0,0.0,0.0,0.0,41.70940170940171,28.37606837606838
369081,Federico Valverde,26.0,1998,uy URU,"MF,DF",MF,Real Madrid,es La Liga,130000000,3032.0,33.7,0.17804154302670622,0.11869436201780414,0.08011869436201781,0.09198813056379822,1.9584569732937684,6.706231454005934,2.2551928783382786,1.691394658753709,0.6528189910979227,1.1572700296735905,0.9198813056379821,1.4836795252225519,1.632047477744807,0.6824925816023738,75.45994065281899,45.25222551928783
