season,fbref_player,age,birth_year,nation,position,squad,competition,player_id,tm_match_method,tm_match_score,source_file
2019_2020,Gabriel Magalhães,21.0,1997,BRA,DF,Lille,Ligue 1,,none,69,warehouse_2019
2019_2020,Abdul Majeed Waris,27.0,1991,GHA,FW,Strasbourg,Ligue 1,,none,80,warehouse_2019
2019_2020,Hianga Mananga Mbock,19.0,1999,FRA,MF,Brest,Ligue 1,,none,71,warehouse_2019
2019_2020,Kostas Manolas,28.0,1991,GRE,DF,Napoli,Serie A,,none,82,warehouse_2019
2019_2020,Fernando Marçal,30.0,1989,BRA,DF,Lyon,Ligue 1,,none,69,warehouse_2019
2019_2020,Mariano,25.0,1993,DOM,"FW,MF",Real Madrid,Liga,,none,74,warehouse_2019
2019_2020,Oliver McBurnie,23.0,1996,SCO,FW,Sheffield Utd,Premier League,,none,89,warehouse_2019
2019_2020,Memphis,25.0,1994,NED,"FW,MF",Lyon,Ligue 1,,none,70,warehouse_2019
2019_2020,Yıldırım Mert Çetin,22.0,1997,TUR,DF,Roma,Serie A,,none,69,warehouse_2019
2019_2020,Obite N'Dicka,19.0,1999,CIV,DF,Eint Frankfurt,Bundesliga,,none,62,warehouse_2019
2019_2020,Nathan N'Goumou,19.0,2000,FRA,FW,Toulouse,Ligue 1,,none,67,warehouse_2019
2019_2020,Michel Ndary Adopo,19.0,2000,FRA,"DF,MF",Torino,Serie A,,none,80,warehouse_2019
2019_2020,Nicolas Nkoulou,29.0,1990,CMR,DF,Torino,Serie A,,none,64,warehouse_2019
2019_2020,Kasim Nuhu,24.0,1995,GHA,DF,Düsseldorf,Bundesliga,,none,56,warehouse_2019
2019_2020,Kwasi Okyere Wriedt,25.0,1994,GHA,FW,Bayern Munich,Bundesliga,,none,77,warehouse_2019
2019_2020,Cauly Oliveira Souza,23.0,1995,BRA,"MF,FW",Paderborn 07,Bundesliga,,none,58,warehouse_2019
2019_2020,Emerson Palmieri,24.0,1994,ITA,DF,Chelsea,Premier League,,none,65,warehouse_2019
2019_2020,Jordan Pefok,23.0,1996,USA,FW,Rennes,Ligue 1,,none,73,warehouse_2019
2019_2020,Stefano Piccinini,16.0,2002,ITA,DF,Sassuolo,Serie A,602607,exact_name_birth_year,100,warehouse_2019
2019_2020,Adrián,32.0,1987,ESP,GK,Liverpool,Premier League,,none,67,warehouse_2019
2019_2020,José Arnaiz,24.0,1995,ESP,"FW,MF",Osasuna,Liga,,none,76,warehouse_2019
2019_2020,José Arnaiz,24.0,1995,ESP,MF,Leganés,Liga,,none,76,warehouse_2019
2019_2020,Miguel Atienza,20.0,1999,ESP,MF,Eibar,Liga,480955,exact_name_birth_year,100,warehouse_2019
2019_2020,Alejandro Blesa,17.0,2002,ESP,MF,Levante,Liga,,none,79,warehouse_2019
2019_2020,Brandon,24.0,1995,ESP,FW,Osasuna,Liga,,none,78,warehouse_2019
2019_2020,Jonny Castro,25.0,1994,ESP,"MF,DF",Wolves,Premier League,,none,62,warehouse_2019
2019_2020,Chema,27.0,1992,ESP,DF,Getafe,Liga,,none,60,warehouse_2019
2019_2020,Churripi,25.0,1994,ESP,GK,Valladolid,Liga,,none,55,warehouse_2019
2019_2020,Antonio Cortés,19.0,2000,ESP,"FW,MF",Granada,Liga,,none,81,warehouse_2019
2019_2020,Djené,27.0,1991,TOG,DF,Getafe,Liga,,none,56,warehouse_2019
2019_2020,Fabricio,31.0,1987,ESP,GK,Mallorca,Liga,,none,77,warehouse_2019
2019_2020,Raúl García,30.0,1989,ESP,"DF,MF",Valladolid,Liga,,none,67,warehouse_2019
2019_2020,Raúl García,30.0,1989,ESP,DF,Getafe,Liga,,none,67,warehouse_2019
2019_2020,Gonzalo,22.0,1997,ESP,DF,Levante,Liga,,none,67,warehouse_2019
2019_2020,Jakub Iskra,16.0,2002,POL,DF,SPAL,Serie A,498043,exact_name_birth_year,100,warehouse_2019
2019_2020,Ismael,18.0,2000,ESP,MF,Betis,Liga,,none,67,warehouse_2019
2019_2020,Jacobo,22.0,1997,ESP,"DF,MF",Celta Vigo,Liga,,none,60,warehouse_2019
2019_2020,Jason,25.0,1994,ESP,MF,Getafe,Liga,,none,75,warehouse_2019
2019_2020,Jota,28.0,1991,ESP,"FW,MF",Aston Villa,Premier League,,none,67,warehouse_2019
2019_2020,Kiké,29.0,1989,ESP,FW,Eibar,Liga,,none,53,warehouse_2019
2019_2020,Larra,21.0,1997,ESP,"FW,MF",Athletic Club,Liga,,none,59,warehouse_2019
2019_2020,Lillo,30.0,1989,ESP,DF,Osasuna,Liga,,none,60,warehouse_2019
2019_2020,José Luis Gayà,24.0,1995,ESP,DF,Valencia,Liga,,none,78,warehouse_2019
2019_2020,Míchel,31.0,1988,ESP,MF,Valladolid,Liga,,none,67,warehouse_2019
2019_2020,Miguel,19.0,1999,ESP,FW,Valladolid,Liga,,none,71,warehouse_2019
2019_2020,Raúl Moro,16.0,2002,ESP,FW,Lazio,Serie A,624942,exact_name_birth_year,100,warehouse_2019
2019_2020,Nacho,30.0,1989,ESP,DF,Valladolid,Liga,,none,53,warehouse_2019
2019_2020,Nacho,29.0,1990,ESP,DF,Real Madrid,Liga,,none,50,warehouse_2019
2019_2020,Fernando Niño,18.0,2000,ESP,FW,Villarreal,Liga,,none,76,warehouse_2019
2019_2020,Rafel Obrador,15.0,2004,ESP,DF,Mallorca,Liga,,none,88,warehouse_2019
2019_2020,Tomás Pina Isla,31.0,1987,ESP,MF,Alavés,Liga,,none,80,warehouse_2019
2019_2020,Łukasz Piszczek,34.0,1985,POL,DF,Dortmund,Bundesliga,,none,60,warehouse_2019
2019_2020,Alejandro Pozo Pozo,20.0,1999,ESP,DF,Mallorca,Liga,,none,65,warehouse_2019
2019_2020,Alejandro Pozo Pozo,20.0,1999,ESP,"MF,FW",Sevilla,Liga,,none,65,warehouse_2019
2019_2020,Quique,29.0,1990,ESP,"FW,MF",Eibar,Liga,,none,57,warehouse_2019
2019_2020,Baba Rahman,25.0,1994,GHA,DF,Mallorca,Liga,,none,79,warehouse_2019
2019_2020,Gio Reyna,16.0,2002,USA,"MF,FW",Dortmund,Bundesliga,,none,78,warehouse_2019
2019_2020,Frederik Rønnow,26.0,1992,DEN,GK,Eint Frankfurt,Bundesliga,,none,87,warehouse_2019
2019_2020,Mbwana Samatta,26.0,1992,TAN,FW,Aston Villa,Premier League,,none,69,warehouse_2019
2019_2020,Mama Samba Baldé,23.0,1995,GNB,"FW,MF",Dijon,Ligue 1,,none,77,warehouse_2019
2019_2020,Samir Santos,24.0,1994,BRA,DF,Udinese,Serie A,,none,78,warehouse_2019
2019_2020,Julian Schieber,30.0,1989,GER,FW,Augsburg,Bundesliga,,none,62,warehouse_2019
2019_2020,Matheus Pereira da Silva,21.0,1998,BRA,"MF,FW",Dijon,Ligue 1,,none,77,warehouse_2019
2019_2020,Fyodor Smolov,29.0,1990,RUS,FW,Celta Vigo,Liga,,none,88,warehouse_2019
2019_2020,Jerry St. Juste,22.0,1996,NED,DF,Mainz 05,Bundesliga,,none,77,warehouse_2019
2019_2020,Kostas Stafylidis,25.0,1993,GRE,DF,Hoffenheim,Bundesliga,,none,85,warehouse_2019
2019_2020,Jens Stryger Larsen,28.0,1991,DEN,DF,Udinese,Serie A,,none,77,warehouse_2019
2019_2020,Jordan Thomas,18.0,2001,ENG,FW,Norwich City,Premier League,563306,exact_name_birth_year,100,warehouse_2019
2019_2020,Max Thompson,17.0,2002,ENG,FW,Burnley,Premier League,598958,exact_name_birth_year,100,warehouse_2019
2019_2020,Luca Valls,20.0,1998,FRA,MF,Nîmes,Ligue 1,729818,exact_name_birth_year,100,warehouse_2019
2019_2020,Wakaso,29.0,1990,GHA,MF,Alavés,Liga,,none,60,warehouse_2019
2019_2020,Kelland Watts,19.0,1999,ENG,DF,Newcastle Utd,Premier League,,none,87,warehouse_2019
2019_2020,Andre-Frank Zambo Anguissa,23.0,1995,CMR,MF,Villarreal,Liga,,none,70,warehouse_2019
2019_2020,Raúl,18.0,2000,ESP,"FW,MF",Betis,Liga,,none,60,warehouse_2019
2019_2020,Nico Ribaudo,18.0,2001,ESP,"FW,MF",Espanyol,Liga,,none,62,warehouse_2019
2019_2020,Rober,24.0,1995,ESP,DF,Levante,Liga,,none,67,warehouse_2019
2019_2020,Óscar Rodríguez Arnaiz,21.0,1998,ESP,"MF,FW",Leganés,Liga,,none,81,warehouse_2019
2019_2020,Rubén,35.0,1984,ESP,GK,Osasuna,Liga,,none,62,warehouse_2019
2019_2020,Fabián Ruiz Peña,23.0,1996,ESP,MF,Napoli,Serie A,,none,81,warehouse_2019
2019_2020,Joan Sastre Vanrell,22.0,1997,ESP,DF,Mallorca,Liga,,none,73,warehouse_2019
2019_2020,Łukasz Skorupski,28.0,1991,POL,GK,Bologna,Serie A,,none,58,warehouse_2019
2019_2020,Łukasz Teodorczyk,28.0,1991,POL,FW,Udinese,Serie A,,none,61,warehouse_2019
2019_2020,Toño,29.0,1989,ESP,DF,Levante,Liga,,none,60,warehouse_2019
2019_2020,Unai Vencedor Paris,18.0,2000,ESP,MF,Athletic Club,Liga,,none,81,warehouse_2019
2019_2020,Yoel,30.0,1988,ESP,GK,Eibar,Liga,,none,46,warehouse_2019
2019_2020,Filip Đuričić,27.0,1992,SRB,"MF,FW",Sassuolo,Serie A,,none,69,warehouse_2019
2020_2021,Matthis Abline,17.0,2003,FRA,FW,Rennes,Ligue 1,659543,exact_name_birth_year,100,warehouse_2020
2020_2021,David Abraham,34.0,1986,ARG,DF,Eint Frankfurt,Bundesliga,58178,exact_name_birth_year,100,warehouse_2020
2020_2021,Emmanuel Amankwaa Akurugu,18.0,2001,GHA,DF,Getafe,Liga,,none,51,warehouse_2020
2020_2021,Wisdom Amey,14.0,2005,ITA,DF,Bologna,Serie A,818878,exact_name_birth_year,100,warehouse_2020
2020_2021,Elliot Anderson,17.0,2002,ENG,MF,Newcastle Utd,Premier League,567576,exact_name_birth_year,100,warehouse_2020
2020_2021,Nícolas Andrade,32.0,1988,BRA,GK,Udinese,Serie A,,none,69,warehouse_2020
2020_2021,Davide Angelo Ghislandi,19.0,2001,ITA,DF,Atalanta,Serie A,,none,82,warehouse_2020
2020_2021,Philip Ankhrah,17.0,2002,GHA,MF,Hellas Verona,Serie A,,none,60,warehouse_2020
2020_2021,José Antonio Miranda,22.0,1998,EQG,"MF,DF",Getafe,Liga,,none,71,warehouse_2020
2020_2021,Ezequiel Ávila,26.0,1994,ARG,"FW,MF",Osasuna,Liga,,none,69,warehouse_2020
2020_2021,Mehmet Aydin,18.0,2002,GER,DF,Schalke 04,Bundesliga,,none,83,warehouse_2020
2020_2021,Leandro Barreiro Martins,20.0,2000,LUX,MF,Mainz 05,Bundesliga,,none,80,warehouse_2020
2020_2021,Erwan Belhadji,19.0,2001,FRA,MF,Dijon,Ligue 1,894205,exact_name_birth_year,100,warehouse_2020
2020_2021,Salim Ben Seghir,17.0,2003,FRA,DF,Nice,Ligue 1,708681,exact_name_birth_year,100,warehouse_2020
2020_2021,Djamel Benlamri,30.0,1989,ALG,DF,Lyon,Ligue 1,,none,81,warehouse_2020
2020_2021,Jóhann Berg Guðmundsson,29.0,1990,ISL,MF,Burnley,Premier League,,none,65,warehouse_2020
2020_2021,Gleison Bremer,23.0,1997,BRA,DF,Torino,Serie A,,none,73,warehouse_2020
2020_2021,Yan Brice Eteki,22.0,1997,CMR,MF,Granada,Liga,,none,75,warehouse_2020
2020_2021,Nishan Burkart,20.0,2000,SUI,MF,Freiburg,Bundesliga,346900,exact_name_birth_year,100,warehouse_2020
2020_2021,Fabio Carvalho,17.0,2002,POR,"MF,FW",Fulham,Premier League,559263,exact_name_birth_year,100,warehouse_2020
2020_2021,Julian Chabot,22.0,1998,GER,DF,Spezia,Serie A,,none,77,warehouse_2020
2020_2021,Nassim Chadli,19.0,2001,FRA,"FW,MF",Nîmes,Ligue 1,721746,exact_name_birth_year,100,warehouse_2020
2020_2021,Pape Cheikh Diop,22.0,1997,SEN,MF,Dijon,Ligue 1,,none,81,warehouse_2020
2020_2021,David Costa,19.0,2001,POR,"MF,FW",Lens,Ligue 1,,none,88,warehouse_2020
2020_2021,Angelo da Costa Júnior,36.0,1983,BRA,GK,Bologna,Serie A,,none,81,warehouse_2020
2020_2021,Charles Costes,17.0,2002,FRA,MF,Dijon,Ligue 1,854973,exact_name_birth_year,100,warehouse_2020
2020_2021,Gian Crespi,19.0,2001,ITA,GK,Crotone,Serie A,,none,79,warehouse_2020
2020_2021,Cucho,21.0,1999,COL,"FW,MF",Getafe,Liga,,none,67,warehouse_2020
2020_2021,Lennart-Marten Czyborra,21.0,1999,GER,DF,Genoa,Serie A,,none,82,warehouse_2020
2020_2021,Moanes Dabbur,28.0,1992,ISR,"FW,MF",Hoffenheim,Bundesliga,,none,80,warehouse_2020
2020_2021,Leif Davis,20.0,2000,ENG,DF,Leeds United,Premier League,,none,67,warehouse_2020
2020_2021,Liam Delap,17.0,2003,ENG,FW,Manchester City,Premier League,610849,exact_name_birth_year,100,warehouse_2020
2020_2021,Sacha Delaye,18.0,2002,FRA,MF,Montpellier,Ligue 1,842425,exact_name_birth_year,100,warehouse_2020
2020_2021,Papakouli Diop,34.0,1986,SEN,MF,Eibar,Liga,,none,70,warehouse_2020
2020_2021,Andy Diouf,17.0,2003,FRA,FW,Rennes,Ligue 1,711976,exact_name_birth_year,100,warehouse_2020
2020_2021,Mihai Dobre,21.0,1998,ROU,FW,Dijon,Ligue 1,,none,72,warehouse_2020
2020_2021,Mahamadou Doucouré,20.0,2000,MLI,"FW,MF",Nîmes,Ligue 1,862880,exact_name_birth_year,100,warehouse_2020
2020_2021,Steeve-Mike Ebongue,19.0,2001,FRA,MF,Genoa,Serie A,,none,81,warehouse_2020
2020_2021,Emerson,21.0,1999,BRA,DF,Betis,Liga,687347,exact_name_birth_year,100,warehouse_2020
2020_2021,Yoann Etienne,23.0,1997,FRA,DF,Lorient,Ligue 1,342212,exact_name_birth_year,100,warehouse_2020
2020_2021,Ohis Felix Uduokhai,22.0,1997,GER,DF,Augsburg,Bundesliga,,none,85,warehouse_2020
2020_2021,Alexis Flips,20.0,2000,FRA,"MF,FW",Reims,Ligue 1,395242,exact_name_birth_year,100,warehouse_2020
2020_2021,Tyrese Francois,20.0,2000,AUS,DF,Fulham,Premier League,528888,exact_name_birth_year,100,warehouse_2020
2020_2021,Baptiste Gabard,20.0,2000,FRA,MF,Saint-Étienne,Ligue 1,852998,exact_name_birth_year,100,warehouse_2020
2020_2021,Idrissa Gana Gueye,30.0,1989,SEN,MF,Paris S-G,Ligue 1,,none,84,warehouse_2020
2020_2021,Dwight Gayle,29.0,1990,ENG,"FW,MF",Newcastle Utd,Premier League,,none,52,warehouse_2020
2020_2021,Anthony Gordon,19.0,2001,ENG,"FW,MF",Everton,Premier League,503733,exact_name_birth_year,100,warehouse_2020
2020_2021,Marcos Mauro López Gutiérrez,29.0,1991,ARG,DF,Cádiz,Liga,,none,60,warehouse_2020
2020_2021,Manu Gyabuaa,18.0,2001,ITA,MF,Atalanta,Serie A,,none,67,warehouse_2020
2020_2021,Antwoine Hackford,16.0,2004,ENG,DF,Sheffield Utd,Premier League,670859,exact_name_birth_year,100,warehouse_2020
2020_2021,Dalbert Henrique,26.0,1993,BRA,DF,Rennes,Ligue 1,,none,69,warehouse_2020
2020_2021,Vitorino Hilton,42.0,1977,BRA,DF,Montpellier,Ligue 1,,none,57,warehouse_2020
2020_2021,Niall Huggins,19.0,2000,WAL,DF,Leeds United,Premier League,559801,exact_name_birth_year,100,warehouse_2020
2020_2021,Pierre Højbjerg,24.0,1995,DEN,MF,Tottenham,Premier League,,none,83,warehouse_2020
2020_2021,Vedad Ibišević,35.0,1984,BIH,FW,Schalke 04,Bundesliga,21175,exact_name_birth_year,100,warehouse_2020
2020_2021,Didier Ibrahim Ndong,26.0,1994,GAB,MF,Dijon,Ligue 1,,none,75,warehouse_2020
2020_2021,Igor,22.0,1998,BRA,DF,Fiorentina,Serie A,,none,57,warehouse_2020
2020_2021,Alexandre Jankewitz,18.0,2001,SUI,MF,Southampton,Premier League,507472,exact_name_birth_year,100,warehouse_2020
2020_2021,Luis Javier Suárez,22.0,1997,COL,"FW,MF",Granada,Liga,,none,76,warehouse_2020
2020_2021,John Joe,16.0,2003,IRL,"MF,FW",Getafe,Liga,,none,64,warehouse_2020
2020_2021,Hamed Junior Traorè,20.0,2000,CIV,"MF,FW",Sassuolo,Serie A,,none,77,warehouse_2020
2020_2021,Jens Jønsson,27.0,1993,DEN,MF,Cádiz,Liga,,none,83,warehouse_2020
2020_2021,Silas Katompa,21.0,1998,COD,"DF,FW",Stuttgart,Bundesliga,,none,67,warehouse_2020
2020_2021,Habib Keita,18.0,2002,MLI,MF,Lyon,Ligue 1,669000,exact_name_birth_year,100,warehouse_2020
2020_2021,Reda Khadra,19.0,2001,GER,MF,Brighton,Premier League,405686,exact_name_birth_year,100,warehouse_2020
2020_2021,Max Kilman,23.0,1997,ENG,DF,Wolves,Premier League,,none,74,warehouse_2020
2020_2021,Klauss,23.0,1997,BRA,"MF,FW",Hoffenheim,Bundesliga,,none,71,warehouse_2020
2020_2021,Boubakar Kouyaté,23.0,1997,MLI,DF,Metz,Ligue 1,,none,71,warehouse_2020
2020_2021,Danilo Larangeira,36.0,1984,BRA,DF,Bologna,Serie A,,none,58,warehouse_2020
2020_2021,Lauti,19.0,2001,URU,MF,Celta Vigo,Liga,,none,55,warehouse_2020
2020_2021,Jeremías Ledesma,27.0,1993,ARG,GK,Cádiz,Liga,,none,62,warehouse_2020
2020_2021,Khanya Leshabela,20.0,1999,RSA,MF,Leicester City,Premier League,461882,exact_name_birth_year,100,warehouse_2020
2020_2021,Yanis Lhery,17.0,2003,FRA,MF,Saint-Étienne,Ligue 1,654414,exact_name_birth_year,100,warehouse_2020
2020_2021,Matthew Longstaff,20.0,2000,ENG,MF,Newcastle Utd,Premier League,,none,88,warehouse_2020
2020_2021,Adrien Louveau,20.0,2000,FRA,MF,Lens,Ligue 1,804817,exact_name_birth_year,100,warehouse_2020
2020_2021,Jan Luca Schuler,21.0,1999,GER,FW,Schalke 04,Bundesliga,,none,86,warehouse_2020
2020_2021,Florentino Luís,20.0,1999,POR,MF,Monaco,Ligue 1,,none,80,warehouse_2020
2020_2021,Yann M'Vila,30.0,1990,FRA,MF,Saint-Étienne,Ligue 1,60573,exact_name_birth_year,100,warehouse_2020
2020_2021,Gabriel Magalhães,22.0,1997,BRA,DF,Arsenal,Premier League,,none,69,warehouse_2020
2020_2021,Abdul Majeed Waris,28.0,1991,GHA,"FW,MF",Strasbourg,Ligue 1,,none,80,warehouse_2020
2020_2021,Hianga Mananga Mbock,20.0,1999,FRA,"MF,FW",Brest,Ligue 1,,none,71,warehouse_2020
2020_2021,Kostas Manolas,29.0,1991,GRE,DF,Napoli,Serie A,,none,82,warehouse_2020
2020_2021,Juan Manuel Ramos,23.0,1996,URU,DF,Spezia,Serie A,,none,74,warehouse_2020
2020_2021,Fernando Marçal,31.0,1989,BRA,"DF,MF",Wolves,Premier League,,none,69,warehouse_2020
2020_2021,Fernando Marçal,31.0,1989,BRA,DF,Lyon,Ligue 1,,none,69,warehouse_2020
2020_2021,Mariano,26.0,1993,DOM,FW,Real Madrid,Liga,,none,74,warehouse_2020
2020_2021,Oliver McBurnie,24.0,1996,SCO,FW,Sheffield Utd,Premier League,,none,89,warehouse_2020
2020_2021,Hannibal Mejbri,17.0,2003,TUN,MF,Manchester Utd,Premier League,,none,70,warehouse_2020
2020_2021,Memphis,26.0,1994,NED,FW,Lyon,Ligue 1,,none,70,warehouse_2020
2020_2021,Yıldırım Mert Çetin,23.0,1997,TUR,DF,Hellas Verona,Serie A,,none,69,warehouse_2020
2020_2021,Omenuke Mfulu,26.0,1994,COD,MF,Elche,Liga,,none,87,warehouse_2020
2020_2021,Dion Moise Sahi,18.0,2001,CIV,"FW,MF",Strasbourg,Ligue 1,880330,fuzzy_name_birth_year,100,warehouse_2020
2020_2021,Alkhaly Momo Cissé,17.0,2002,GUI,"FW,DF",Stuttgart,Bundesliga,,none,71,warehouse_2020
2020_2021,Joakim Mæhle,23.0,1997,DEN,DF,Atalanta,Serie A,,none,67,warehouse_2020
2020_2021,Obite N'Dicka,20.0,1999,CIV,DF,Eint Frankfurt,Bundesliga,,none,62,warehouse_2020
2020_2021,Kenny Nagera,18.0,2002,FRA,FW,Paris S-G,Ligue 1,618416,exact_name_birth_year,100,warehouse_2020
2020_2021,Iliman Ndiaye,20.0,2000,SEN,MF,Sheffield Utd,Premier League,623570,exact_name_birth_year,100,warehouse_2020
2020_2021,Mamor Niang,18.0,2002,SEN,"MF,FW",Getafe,Liga,715650,exact_name_birth_year,100,warehouse_2020
2020_2021,Nicolas Nkoulou,30.0,1990,CMR,DF,Torino,Serie A,,none,64,warehouse_2020
2020_2021,Kasim Nuhu,25.0,1995,GHA,DF,Hoffenheim,Bundesliga,,none,56,warehouse_2020
2020_2021,Simeon Nwankwo,28.0,1992,NGA,FW,Crotone,Serie A,,none,60,warehouse_2020
2020_2021,Shinji Okazaki,34.0,1986,JPN,"FW,MF",Huesca,Liga,,none,56,warehouse_2020
2020_2021,Emerson Palmieri,25.0,1994,ITA,DF,Chelsea,Premier League,,none,65,warehouse_2020
2020_2021,Adrián,33.0,1987,ESP,GK,Liverpool,Premier League,,none,67,warehouse_2020
2020_2021,Jony Álamo,18.0,2001,ESP,MF,Elche,Liga,786438,exact_name_birth_year,100,warehouse_2020
2020_2021,Alfon,21.0,1999,ESP,MF,Celta Vigo,Liga,,none,67,warehouse_2020
2020_2021,Ángel,18.0,2002,ESP,GK,Granada,Liga,,none,67,warehouse_2020
2020_2021,Miguel Ángel Rubio,22.0,1998,ESP,DF,Valladolid,Liga,,none,80,warehouse_2020
2020_2021,Unai Arietaleanizbeaskoa,21.0,1999,ESP,"FW,MF",Eibar,Liga,,none,63,warehouse_2020
2020_2021,Barcia,19.0,2000,ESP,DF,Granada,Liga,,none,63,warehouse_2020
2020_2021,Álvaro Bastida,16.0,2004,ESP,MF,Cádiz,Liga,882772,exact_name_birth_year,100,warehouse_2020
2020_2021,Alejandro Blanco,21.0,1998,ESP,MF,Valencia,Liga,,none,80,warehouse_2020
2020_2021,Alejandro Blesa,18.0,2002,ESP,MF,Levante,Liga,,none,79,warehouse_2020
2020_2021,Cala,30.0,1989,ESP,DF,Cádiz,Liga,,none,62,warehouse_2020
2020_2021,Álex Cantero,20.0,2000,ESP,FW,Levante,Liga,,none,76,warehouse_2020
2020_2021,Isaac Carcelen,27.0,1993,ESP,DF,Cádiz,Liga,,none,85,warehouse_2020
2020_2021,Cárdenas,23.0,1997,ESP,GK,Levante,Liga,,none,76,warehouse_2020
2020_2021,Juan Carlos,29.0,1991,ESP,"MF,FW",Huesca,Liga,,none,81,warehouse_2020
2020_2021,Jonny Castro,26.0,1994,ESP,"MF,DF",Wolves,Premier League,,none,62,warehouse_2020
2020_2021,Sava Cestic,19.0,2001,SRB,DF,Köln,Bundesliga,,none,73,warehouse_2020
2020_2021,Chema,28.0,1992,ESP,"DF,MF",Getafe,Liga,,none,60,warehouse_2020
2020_2021,Cifu,29.0,1990,ESP,DF,Elche,Liga,,none,50,warehouse_2020
2020_2021,Alberto Cifuentes,41.0,1979,ESP,GK,Cádiz,Liga,7668,exact_name_birth_year,100,warehouse_2020
2020_2021,Diego Costa,31.0,1988,ESP,FW,Atlético Madrid,Liga,44779,exact_name_birth_year,100,warehouse_2020
2020_2021,Juan Cruz Armada,28.0,1992,ESP,DF,Osasuna,Liga,,none,72,warehouse_2020
2020_2021,Sergio Cubero Ezcurra,20.0,1999,ESP,MF,Eibar,Liga,,none,76,warehouse_2020
2020_2021,Djené,28.0,1991,TOG,DF,Getafe,Liga,,none,56,warehouse_2020
2020_2021,John Donald,19.0,2000,ESP,"DF,MF",Elche,Liga,627290,exact_name_birth_year,100,warehouse_2020
2020_2021,Unai Dufur,21.0,1999,ESP,DF,Eibar,Liga,783429,exact_name_birth_year,100,warehouse_2020
2020_2021,Salvador Ferrer,22.0,1998,ESP,DF,Spezia,Serie A,,none,89,warehouse_2020
2020_2021,Raúl García,31.0,1989,ESP,"DF,MF",Valladolid,Liga,,none,67,warehouse_2020
2020_2021,Urko González,19.0,2001,ESP,MF,Real Sociedad,Liga,,none,81,warehouse_2020
2020_2021,Iglesias,22.0,1998,ESP,"DF,MF",Getafe,Liga,,none,76,warehouse_2020
2020_2021,Jason,26.0,1994,ESP,"MF,DF",Valencia,Liga,,none,75,warehouse_2020
2020_2021,Jota,29.0,1991,ESP,MF,Alavés,Liga,,none,67,warehouse_2020
2020_2021,Kiké,30.0,1989,ESP,FW,Eibar,Liga,,none,53,warehouse_2020
2020_2021,Kuki,22.0,1998,ESP,MF,Valladolid,Liga,,none,53,warehouse_2020
2020_2021,Pedro López Muñoz,36.0,1983,ESP,DF,Huesca,Liga,,none,79,warehouse_2020
2020_2021,Anthony Lozano,27.0,1993,HON,FW,Cádiz,Liga,,none,74,warehouse_2020
2020_2021,José Luis Gayà,25.0,1995,ESP,DF,Valencia,Liga,,none,78,warehouse_2020
2020_2021,Luismi,28.0,1992,ESP,"MF,DF",Elche,Liga,,none,67,warehouse_2020
2020_2021,Radosław Majecki,20.0,1999,POL,GK,Monaco,Ligue 1,,none,81,warehouse_2020
2020_2021,Marvin,20.0,2000,ESP,"DF,MF",Real Madrid,Liga,,none,71,warehouse_2020
2020_2021,Eñaut Mendía,21.0,1999,ESP,FW,Eibar,Liga,684299,exact_name_birth_year,100,warehouse_2020
2020_2021,Míchel,32.0,1988,ESP,MF,Valladolid,Liga,,none,67,warehouse_2020
2020_2021,Cristóbal Montiel,20.0,2000,ESP,"MF,FW",Fiorentina,Serie A,,none,65,warehouse_2020
2020_2021,Nacho,31.0,1989,ESP,DF,Valladolid,Liga,,none,53,warehouse_2020
2020_2021,Nacho,30.0,1990,ESP,DF,Real Madrid,Liga,,none,50,warehouse_2020
2020_2021,Nano,25.0,1995,ESP,FW,Cádiz,Liga,,none,67,warehouse_2020
2020_2021,Nieto,22.0,1998,ESP,"FW,DF",Cádiz,Liga,,none,73,warehouse_2020
2020_2021,Fernando Niño,19.0,2000,ESP,FW,Villarreal,Liga,,none,76,warehouse_2020
2020_2021,Jaden Philogene Bidace,18.0,2002,ENG,FW,Aston Villa,Premier League,,none,81,warehouse_2020
2020_2021,Antonio Raimondo,16.0,2004,ITA,FW,Bologna,Serie A,818888,exact_name_birth_year,100,warehouse_2020
2020_2021,Kayne Ramsey,19.0,2000,ENG,DF,Southampton,Premier League,530879,fuzzy_name_birth_year,92,warehouse_2020
2020_2021,Bobby Reid,27.0,1993,JAM,"MF,FW",Fulham,Premier League,,none,70,warehouse_2020
2020_2021,Francisco Reis Ferreira,23.0,1997,POR,DF,Valencia,Liga,,none,60,warehouse_2020
2020_2021,Gio Reyna,17.0,2002,USA,"MF,FW",Dortmund,Bundesliga,,none,78,warehouse_2020
2020_2021,Lewis Richardson,17.0,2003,ENG,"FW,MF",Burnley,Premier League,657863,exact_name_birth_year,100,warehouse_2020
2020_2021,Kays Ruiz,17.0,2002,FRA,"FW,MF",Paris S-G,Ligue 1,,none,78,warehouse_2020
2020_2021,Frederik Rønnow,27.0,1992,DEN,GK,Schalke 04,Bundesliga,,none,87,warehouse_2020
2020_2021,Mathys Saban,18.0,2002,FRA,FW,Saint-Étienne,Ligue 1,783799,exact_name_birth_year,100,warehouse_2020
2020_2021,Moïse Sakava,19.0,2000,CMR,MF,Reims,Ligue 1,520054,exact_name_birth_year,100,warehouse_2020
2020_2021,Mama Samba Baldé,24.0,1995,GNB,FW,Dijon,Ligue 1,,none,77,warehouse_2020
