player_id,player_name,fbref_player,age,birth_year,nation,position,position_group,squad,competition,foot,height_in_cm,market_value_eur,highest_market_value_in_eur,valuation_date,tm_match_method,tm_match_score,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Sh,SoT,KP,PPA,Tkl,TklW,Int,Tkl+Int,Blocks,Clr,Err,Touches,Carries,Mis,Dis,Rec,Recov,Won,Lost,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,xG_per90,npxG_per90,xAG_per90,npxG+xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,PPA_per90,Tkl_per90,TklW_per90,Int_per90,Tkl+Int_per90,Blocks_per90,Clr_per90,Touches_per90,Carries_per90,Mis_per90,Dis_per90,Rec_per90,Recov_per90
181382,Abdoulaye Touré,Abdoulaye Touré,30.0,1994,gn GUI,MF,MF,Le Havre,Ligue 1,right,188.0,3000000,10000000,,exact_name_birth_year,100,28.0,26.0,2324.0,25.8,10.0,1.0,11.0,2.0,8.0,9.0,5.0,0.0,9.4,2.2,0.4,2.6,17.0,109.0,28.0,38.0,6.0,7.0,10.0,61.0,34.0,34.0,95.0,8.0,42.0,5.0,1354.0,714.0,29.0,30.0,832.0,160.0,30.0,26.0,0.38759689922480617,0.03875968992248062,0.4263565891472868,0.07751937984496124,0.3643410852713178,0.08527131782945736,0.015503875968992248,0.10077519379844961,0.6589147286821705,4.224806201550387,1.0852713178294573,1.4728682170542635,0.23255813953488372,0.2713178294573643,0.38759689922480617,2.3643410852713176,1.317829457364341,1.317829457364341,3.682170542635659,0.31007751937984496,1.627906976744186,52.48062015503876,27.674418604651162,1.124031007751938,1.1627906976744187,32.248062015503876,6.201550387596899
763079,Abdukodir Khusanov,Abdukodir Khusanov,20.0,2004,uz UZB,DF,DF,Manchester City / Lens,Premier League / Ligue 1,right,186.0,35000000,35000000,2025-05-30,exact_name_birth_year,100,19.0,17.0,1478.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.4,0.7,3.0,68.0,8.0,7.0,4.0,4.0,4.0,20.0,15.0,29.0,49.0,6.0,86.0,1.0,1128.0,613.0,7.0,2.0,724.0,77.0,33.0,5.0,0.0,0.0,0.0,0.0,0.012195121951219514,0.012195121951219514,0.02439024390243903,0.042682926829268296,0.1829268292682927,4.146341463414634,0.48780487804878053,0.426829268292683,0.24390243902439027,0.24390243902439027,0.24390243902439027,1.2195121951219514,0.9146341463414634,1.7682926829268295,2.987804878048781,0.3658536585365854,5.2439024390243905,68.78048780487805,37.37804878048781,0.426829268292683,0.12195121951219513,44.146341463414636,4.695121951219512
451801,Abdul Mumin,Abdul Mumin,26.0,1998,gh GHA,DF,DF,Rayo Vallecano,Liga,right,188.0,2500000,3000000,,exact_name_birth_year,100,24.0,24.0,2017.0,22.4,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,0.6,0.6,0.2,0.8,12.0,40.0,6.0,10.0,3.0,1.0,1.0,37.0,25.0,23.0,60.0,4.0,125.0,0.0,1351.0,725.0,16.0,5.0,819.0,93.0,31.0,10.0,0.08928571428571429,0.044642857142857144,0.13392857142857142,0.08928571428571429,0.026785714285714288,0.026785714285714288,0.00892857142857143,0.03571428571428572,0.5357142857142857,1.7857142857142858,0.26785714285714285,0.44642857142857145,0.13392857142857142,0.044642857142857144,0.044642857142857144,1.6517857142857144,1.1160714285714286,1.0267857142857144,2.678571428571429,0.17857142857142858,5.580357142857143,60.31250000000001,32.36607142857143,0.7142857142857143,0.22321428571428573,36.5625,4.151785714285714
177452,Abdón Prats,Abdón Prats,31.0,1992,es ESP,"FW,MF",FW,Mallorca,Liga,left,181.0,1200000,2000000,2025-06-09,exact_name_birth_year,100,24.0,3.0,456.0,5.1,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,2.2,1.5,0.1,1.6,0.0,7.0,14.0,13.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,146.0,77.0,17.0,12.0,104.0,13.0,19.0,1.0,0.3921568627450981,0.0,0.3921568627450981,0.19607843137254904,0.4313725490196079,0.29411764705882354,0.019607843137254905,0.3137254901960785,0.0,1.3725490196078431,2.7450980392156863,2.5490196078431375,0.7843137254901962,0.5882352941176471,0.19607843137254904,0.3921568627450981,0.19607843137254904,0.19607843137254904,0.5882352941176471,0.19607843137254904,0.9803921568627452,28.627450980392158,15.098039215686276,3.3333333333333335,2.3529411764705883,20.3921568627451,2.5490196078431375
340376,Abel Ruiz,Abel Ruiz,24.0,2000,es ESP,FW,FW,Girona,Liga,right,182.0,4000000,14000000,2025-06-09,exact_name_birth_year,100,23.0,17.0,1346.0,15.0,4.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,4.6,3.0,0.5,3.5,21.0,23.0,71.0,21.0,7.0,8.0,5.0,6.0,2.0,5.0,11.0,5.0,7.0,0.0,391.0,225.0,32.0,18.0,281.0,21.0,9.0,3.0,0.26666666666666666,0.0,0.26666666666666666,0.2,0.30666666666666664,0.2,0.03333333333333333,0.23333333333333334,1.4,1.5333333333333334,4.733333333333333,1.4,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.4,0.13333333333333333,0.3333333333333333,0.7333333333333333,0.3333333333333333,0.4666666666666667,26.066666666666666,15.0,2.1333333333333333,1.2,18.733333333333334,1.4
646402,Abner,Abner,24.0,2000,br BRA,DF,DF,Lyon,Ligue 1,left,181.0,7000000,8000000,,exact_name_birth_year,100,19.0,12.0,1090.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.1,1.7,31.0,66.0,55.0,7.0,3.0,11.0,11.0,29.0,20.0,5.0,34.0,19.0,41.0,0.0,791.0,426.0,14.0,8.0,513.0,45.0,7.0,11.0,0.08264462809917356,0.08264462809917356,0.1652892561983471,0.08264462809917356,0.049586776859504134,0.049586776859504134,0.09090909090909093,0.14049586776859505,2.56198347107438,5.454545454545455,4.545454545454546,0.578512396694215,0.24793388429752067,0.9090909090909092,0.9090909090909092,2.396694214876033,1.6528925619834711,0.4132231404958678,2.809917355371901,1.5702479338842976,3.388429752066116,65.37190082644628,35.20661157024794,1.15702479338843,0.6611570247933884,42.396694214876035,3.71900826446281
398073,Achraf Hakimi,Achraf Hakimi,25.0,1998,ma MAR,DF,DF,Paris S-G,Ligue 1,right,181.0,80000000,80000000,2025-06-03,exact_name_birth_year,100,25.0,24.0,2066.0,23.0,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,2.9,2.9,6.2,9.1,93.0,183.0,274.0,32.0,12.0,50.0,37.0,48.0,36.0,31.0,79.0,32.0,18.0,3.0,2371.0,1384.0,38.0,15.0,1817.0,136.0,9.0,28.0,0.17391304347826086,0.2608695652173913,0.43478260869565216,0.17391304347826086,0.12608695652173912,0.12608695652173912,0.26956521739130435,0.39565217391304347,4.043478260869565,7.956521739130435,11.91304347826087,1.391304347826087,0.5217391304347826,2.1739130434782608,1.608695652173913,2.0869565217391304,1.565217391304348,1.3478260869565217,3.4347826086956523,1.391304347826087,0.782608695652174,103.08695652173913,60.17391304347826,1.6521739130434783,0.6521739130434783,79.0,5.913043478260869
250426,Adam Armstrong,Adam Armstrong,27.0,1997,eng ENG,"FW,MF",FW,Southampton,Premier League,right,173.0,12000000,18000000,2025-05-27,exact_name_birth_year,100,20.0,15.0,1248.0,13.9,2.0,2.0,4.0,2.0,0.0,1.0,4.0,0.0,3.3,2.3,1.2,3.5,25.0,21.0,79.0,25.0,7.0,9.0,8.0,12.0,3.0,3.0,15.0,12.0,8.0,0.0,377.0,235.0,11.0,18.0,286.0,23.0,5.0,11.0,0.14388489208633093,0.14388489208633093,0.28776978417266186,0.14388489208633093,0.23741007194244604,0.16546762589928055,0.08633093525179855,0.2517985611510791,1.7985611510791366,1.5107913669064748,5.683453237410072,1.7985611510791366,0.5035971223021583,0.6474820143884892,0.5755395683453237,0.8633093525179856,0.2158273381294964,0.2158273381294964,1.079136690647482,0.8633093525179856,0.5755395683453237,27.12230215827338,16.906474820143885,0.7913669064748201,1.2949640287769784,20.575539568345324,1.6546762589928057
938146,Adam Aznou,Adam Aznou,18.0,2006,ma MAR,DF,DF,Valladolid / Bayern Munich,Liga / Bundesliga,left,178.0,4000000,7000000,2025-06-09,exact_name_birth_year,100,15.0,10.0,893.0,9.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,16.0,26.0,28.0,4.0,1.0,6.0,4.0,28.0,21.0,10.0,38.0,12.0,31.0,0.0,526.0,231.0,28.0,12.0,242.0,57.0,11.0,22.0,0.0,0.0,0.0,0.0,0.030303030303030307,0.030303030303030307,0.030303030303030307,0.060606060606060615,1.6161616161616164,2.6262626262626267,2.8282828282828287,0.4040404040404041,0.10101010101010102,0.6060606060606062,0.4040404040404041,2.8282828282828287,2.1212121212121215,1.0101010101010102,3.838383838383839,1.2121212121212124,3.131313131313132,53.13131313131314,23.333333333333336,2.8282828282828287,1.2121212121212124,24.444444444444446,5.757575757575759
552057,Adam Hlozek,Adam Hložek,22.0,2002,cz CZE,"FW,MF",FW,Hoffenheim,Bundesliga,right,188.0,18000000,20000000,2025-06-05,exact_name_birth_year,100,27.0,22.0,1871.0,20.8,8.0,4.0,12.0,8.0,0.0,0.0,2.0,0.0,5.6,5.6,3.5,9.1,54.0,68.0,102.0,59.0,24.0,20.0,19.0,22.0,10.0,4.0,26.0,19.0,20.0,0.0,761.0,429.0,51.0,37.0,552.0,66.0,40.0,9.0,0.3846153846153846,0.1923076923076923,0.5769230769230769,0.3846153846153846,0.2692307692307692,0.2692307692307692,0.16826923076923075,0.43749999999999994,2.5961538461538463,3.269230769230769,4.903846153846153,2.8365384615384612,1.1538461538461537,0.9615384615384615,0.9134615384615384,1.0576923076923077,0.4807692307692307,0.1923076923076923,1.25,0.9134615384615384,0.9615384615384615,36.58653846153846,20.625,2.4519230769230766,1.7788461538461537,26.538461538461537,3.173076923076923
239802,Adam Marusic,Adam Marušić,31.0,1992,me MNE,DF,DF,Lazio,Serie A,right,185.0,5000000,10000000,,exact_name_birth_year,100,35.0,26.0,2337.0,26.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.6,2.6,23.0,84.0,108.0,23.0,10.0,13.0,16.0,32.0,20.0,16.0,48.0,15.0,61.0,0.0,1433.0,683.0,12.0,13.0,926.0,83.0,29.0,12.0,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.023076923076923075,0.1,0.8846153846153846,3.230769230769231,4.153846153846154,0.8846153846153846,0.38461538461538464,0.5,0.6153846153846154,1.2307692307692308,0.7692307692307693,0.6153846153846154,1.8461538461538463,0.5769230769230769,2.3461538461538463,55.11538461538461,26.26923076923077,0.46153846153846156,0.5,35.61538461538461,3.1923076923076925
286949,Adam Masina,Adam Masina,30.0,1994,ma MAR,DF,DF,Torino,Serie A,left,191.0,1500000,7000000,2025-06-17,exact_name_birth_year,100,28.0,20.0,1919.0,21.3,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.3,1.0,15.0,73.0,10.0,8.0,2.0,4.0,6.0,33.0,15.0,27.0,60.0,4.0,95.0,2.0,1502.0,853.0,12.0,8.0,971.0,88.0,66.0,17.0,0.046948356807511735,0.09389671361502347,0.14084507042253522,0.046948356807511735,0.03286384976525821,0.03286384976525821,0.01408450704225352,0.046948356807511735,0.704225352112676,3.4272300469483565,0.4694835680751174,0.3755868544600939,0.09389671361502347,0.18779342723004694,0.28169014084507044,1.5492957746478873,0.704225352112676,1.2676056338028168,2.816901408450704,0.18779342723004694,4.460093896713615,70.51643192488262,40.04694835680751,0.5633802816901409,0.3755868544600939,45.586854460093896,4.131455399061033
568333,Adam Obert,Adam Obert,21.0,2002,sk SVK,DF,DF,Cagliari,Serie A,left,188.0,3000000,4000000,2025-06-17,exact_name_birth_year,100,21.0,13.0,1077.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.4,1.3,12.0,50.0,19.0,9.0,2.0,10.0,4.0,31.0,18.0,23.0,54.0,17.0,48.0,2.0,710.0,298.0,26.0,7.0,330.0,59.0,25.0,11.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.075,0.075,0.03333333333333333,0.10833333333333334,1.0,4.166666666666667,1.5833333333333333,0.75,0.16666666666666666,0.8333333333333334,0.3333333333333333,2.5833333333333335,1.5,1.9166666666666667,4.5,1.4166666666666667,4.0,59.166666666666664,24.833333333333332,2.1666666666666665,0.5833333333333334,27.5,4.916666666666667
61841,Adam Smith,Adam Smith,33.0,1991,eng ENG,DF,DF,Bournemouth,Premier League,right,174.0,750000,9000000,2025-05-30,exact_name_birth_year,100,25.0,19.0,1590.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.7,0.7,0.4,1.1,15.0,49.0,34.0,3.0,0.0,8.0,10.0,24.0,12.0,15.0,39.0,15.0,49.0,1.0,825.0,366.0,13.0,7.0,403.0,50.0,14.0,13.0,0.0,0.0,0.0,0.0,0.03954802259887005,0.03954802259887005,0.02259887005649718,0.06214689265536724,0.8474576271186441,2.768361581920904,1.92090395480226,0.16949152542372883,0.0,0.4519774011299435,0.5649717514124294,1.3559322033898307,0.6779661016949153,0.8474576271186441,2.2033898305084745,0.8474576271186441,2.768361581920904,46.610169491525426,20.677966101694917,0.7344632768361582,0.3954802259887006,22.768361581920907,2.824858757062147
212847,Adam Webster,Adam Webster,29.0,1995,eng ENG,DF,DF,Brighton,Premier League,right,190.0,11000000,25000000,2025-05-30,exact_name_birth_year,100,14.0,11.0,887.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,8.0,63.0,2.0,5.0,1.0,3.0,2.0,10.0,6.0,20.0,30.0,5.0,41.0,2.0,824.0,476.0,5.0,1.0,552.0,35.0,24.0,8.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.020202020202020204,0.050505050505050504,0.0707070707070707,0.8080808080808081,6.363636363636363,0.20202020202020202,0.5050505050505051,0.10101010101010101,0.30303030303030304,0.20202020202020202,1.0101010101010102,0.6060606060606061,2.0202020202020203,3.0303030303030303,0.5050505050505051,4.141414141414141,83.23232323232322,48.080808080808076,0.5050505050505051,0.10101010101010101,55.75757575757576,3.535353535353535
744149,Adam Wharton,Adam Wharton,20.0,2004,eng ENG,MF,MF,Crystal Palace,Premier League,left,182.0,45000000,60000000,2025-05-30,exact_name_birth_year,100,20.0,16.0,1318.0,14.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,3.0,3.4,14.0,107.0,11.0,13.0,5.0,26.0,18.0,34.0,14.0,20.0,54.0,12.0,27.0,0.0,872.0,430.0,17.0,13.0,533.0,102.0,7.0,27.0,0.0,0.136986301369863,0.136986301369863,0.0,0.027397260273972605,0.027397260273972605,0.20547945205479454,0.2328767123287671,0.9589041095890412,7.328767123287672,0.7534246575342466,0.8904109589041096,0.3424657534246575,1.7808219178082192,1.2328767123287672,2.328767123287671,0.9589041095890412,1.36986301369863,3.6986301369863015,0.8219178082191781,1.8493150684931507,59.726027397260275,29.45205479452055,1.1643835616438356,0.8904109589041096,36.50684931506849,6.986301369863014
204103,Adama Traoré,Adama Traoré,28.0,1996,es ESP,"FW,MF",FW,Fulham,Premier League,right,178.0,9000000,40000000,2025-05-30,exact_name_birth_year,100,36.0,18.0,1772.0,19.7,2.0,7.0,9.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,4.9,8.9,100.0,68.0,161.0,39.0,12.0,42.0,38.0,20.0,13.0,1.0,21.0,19.0,6.0,4.0,801.0,538.0,37.0,25.0,607.0,87.0,25.0,8.0,0.10152284263959391,0.3553299492385787,0.4568527918781726,0.10152284263959391,0.20304568527918782,0.20304568527918782,0.2487309644670051,0.4517766497461929,5.0761421319796955,3.451776649746193,8.17258883248731,1.9796954314720814,0.6091370558375635,2.1319796954314723,1.9289340101522843,1.015228426395939,0.6598984771573604,0.050761421319796954,1.0659898477157361,0.9644670050761421,0.30456852791878175,40.65989847715736,27.309644670050762,1.8781725888324874,1.2690355329949239,30.812182741116754,4.416243654822336
406040,Ademola Lookman,Ademola Lookman,26.0,1997,ng NGA,"MF,FW",MF,Atalanta,Serie A,right,174.0,60000000,60000000,2025-06-17,exact_name_birth_year,100,31.0,28.0,2247.0,25.0,15.0,5.0,20.0,14.0,1.0,1.0,4.0,0.0,10.3,9.5,7.1,16.7,142.0,73.0,316.0,81.0,32.0,61.0,43.0,32.0,15.0,3.0,35.0,35.0,5.0,1.0,1274.0,827.0,72.0,51.0,974.0,69.0,17.0,8.0,0.6,0.2,0.8,0.56,0.41200000000000003,0.38,0.284,0.6679999999999999,5.68,2.92,12.64,3.24,1.28,2.44,1.72,1.28,0.6,0.12,1.4,1.4,0.2,50.96,33.08,2.88,2.04,38.96,2.76
177847,Adnan Januzaj,Adnan Januzaj,29.0,1995,be BEL,"MF,FW",MF,Las Palmas,Liga,left,186.0,1200000,15000000,2025-06-09,exact_name_birth_year,100,18.0,5.0,598.0,6.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.8,0.8,1.1,1.9,24.0,41.0,58.0,16.0,5.0,17.0,14.0,10.0,6.0,2.0,12.0,19.0,3.0,0.0,459.0,262.0,31.0,9.0,319.0,30.0,4.0,4.0,0.30303030303030304,0.15151515151515152,0.4545454545454546,0.30303030303030304,0.12121212121212123,0.12121212121212123,0.16666666666666669,0.2878787878787879,3.6363636363636367,6.212121212121213,8.787878787878789,2.4242424242424243,0.7575757575757576,2.5757575757575757,2.121212121212121,1.5151515151515151,0.9090909090909092,0.30303030303030304,1.8181818181818183,2.878787878787879,0.4545454545454546,69.54545454545455,39.6969696969697,4.696969696969697,1.3636363636363638,48.333333333333336,4.545454545454546
308133,Ado Onaiwu,Ado Onaiwu,28.0,1995,jp JPN,"MF,FW",MF,Auxerre,Ligue 1,right,180.0,1500000,1800000,2025-06-03,exact_name_birth_year,100,31.0,9.0,957.0,10.6,4.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,4.0,4.0,1.1,5.1,17.0,33.0,74.0,23.0,14.0,10.0,9.0,11.0,7.0,3.0,14.0,14.0,12.0,0.0,458.0,268.0,29.0,22.0,346.0,45.0,37.0,10.0,0.37735849056603776,0.09433962264150944,0.4716981132075472,0.37735849056603776,0.37735849056603776,0.37735849056603776,0.1037735849056604,0.4811320754716981,1.6037735849056605,3.1132075471698113,6.981132075471699,2.169811320754717,1.3207547169811322,0.9433962264150944,0.8490566037735849,1.0377358490566038,0.6603773584905661,0.2830188679245283,1.3207547169811322,1.3207547169811322,1.1320754716981132,43.20754716981132,25.28301886792453,2.7358490566037736,2.0754716981132075,32.64150943396226,4.245283018867925
273669,Adrian Beck,Adrian Beck,27.0,1997,de GER,"MF,FW",MF,Heidenheim,Bundesliga,right,186.0,2000000,2000000,2025-06-05,exact_name_birth_year,100,32.0,18.0,1598.0,17.8,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.3,3.3,1.2,4.5,37.0,69.0,83.0,39.0,13.0,21.0,18.0,36.0,17.0,9.0,45.0,19.0,17.0,0.0,962.0,553.0,42.0,26.0,584.0,131.0,29.0,23.0,0.2247191011235955,0.056179775280898875,0.28089887640449435,0.2247191011235955,0.18539325842696627,0.18539325842696627,0.06741573033707865,0.25280898876404495,2.0786516853932584,3.8764044943820224,4.662921348314606,2.191011235955056,0.7303370786516854,1.1797752808988764,1.0112359550561798,2.0224719101123596,0.9550561797752809,0.5056179775280899,2.528089887640449,1.0674157303370786,0.9550561797752809,54.04494382022472,31.06741573033708,2.359550561797753,1.4606741573033708,32.80898876404494,7.359550561797753
182913,Adrien Rabiot,Adrien Rabiot,29.0,1995,fr FRA,MF,MF,Marseille,Ligue 1,left,191.0,25000000,50000000,2025-06-03,exact_name_birth_year,100,29.0,27.0,2485.0,27.6,9.0,4.0,13.0,9.0,0.0,0.0,4.0,0.0,7.3,7.3,3.8,11.1,79.0,168.0,174.0,48.0,22.0,28.0,24.0,49.0,31.0,21.0,70.0,38.0,32.0,0.0,1822.0,1096.0,52.0,31.0,1445.0,124.0,34.0,13.0,0.32608695652173914,0.14492753623188406,0.47101449275362317,0.32608695652173914,0.26449275362318836,0.26449275362318836,0.13768115942028983,0.4021739130434782,2.86231884057971,6.08695652173913,6.304347826086956,1.7391304347826086,0.7971014492753623,1.0144927536231882,0.8695652173913043,1.7753623188405796,1.1231884057971013,0.7608695652173912,2.5362318840579707,1.3768115942028984,1.1594202898550725,66.01449275362319,39.71014492753623,1.8840579710144927,1.1231884057971013,52.35507246376811,4.492753623188405
157507,Adrien Tamèze,Adrien Tameze,30.0,1994,cm CMR,"MF,DF",MF,Torino,Serie A,right,182.0,2000000,10000000,2025-06-17,exact_name_birth_year,100,20.0,9.0,649.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.8,1.2,16.0,23.0,21.0,7.0,3.0,6.0,6.0,5.0,2.0,10.0,15.0,7.0,8.0,1.0,368.0,214.0,10.0,3.0,257.0,25.0,11.0,9.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.05555555555555556,0.11111111111111112,0.16666666666666666,2.2222222222222223,3.194444444444444,2.9166666666666665,0.9722222222222222,0.41666666666666663,0.8333333333333333,0.8333333333333333,0.6944444444444444,0.2777777777777778,1.3888888888888888,2.0833333333333335,0.9722222222222222,1.1111111111111112,51.11111111111111,29.72222222222222,1.3888888888888888,0.41666666666666663,35.69444444444444,3.4722222222222223
215977,Adrien Thomasson,Adrien Thomasson,30.0,1993,fr FRA,MF,MF,Lens,Ligue 1,right,175.0,5000000,9000000,2025-06-03,exact_name_birth_year,100,33.0,31.0,2615.0,29.1,3.0,7.0,10.0,3.0,0.0,0.0,7.0,0.0,5.9,5.9,6.0,11.9,30.0,149.0,138.0,41.0,11.0,56.0,29.0,90.0,47.0,19.0,109.0,33.0,28.0,2.0,1995.0,1056.0,67.0,41.0,1361.0,206.0,17.0,43.0,0.10309278350515463,0.24054982817869414,0.3436426116838488,0.10309278350515463,0.2027491408934708,0.2027491408934708,0.20618556701030927,0.40893470790378006,1.0309278350515463,5.120274914089347,4.742268041237113,1.40893470790378,0.37800687285223367,1.924398625429553,0.9965635738831614,3.092783505154639,1.6151202749140892,0.6529209621993127,3.745704467353952,1.134020618556701,0.9621993127147765,68.55670103092783,36.28865979381443,2.3024054982817868,1.40893470790378,46.76975945017182,7.079037800687285
654539,Adrien Truffert,Adrien Truffert,22.0,2001,fr FRA,"DF,MF",DF,Rennes,Ligue 1,left,176.0,15000000,20000000,2025-06-03,exact_name_birth_year,100,33.0,31.0,2752.0,30.6,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,2.4,2.3,3.2,5.5,69.0,104.0,243.0,23.0,10.0,39.0,39.0,61.0,36.0,27.0,88.0,39.0,56.0,1.0,1906.0,971.0,36.0,25.0,1186.0,139.0,27.0,16.0,0.06535947712418301,0.06535947712418301,0.13071895424836602,0.06535947712418301,0.0784313725490196,0.07516339869281045,0.10457516339869281,0.17973856209150327,2.2549019607843137,3.3986928104575163,7.941176470588235,0.7516339869281046,0.32679738562091504,1.2745098039215685,1.2745098039215685,1.9934640522875815,1.1764705882352942,0.8823529411764706,2.8758169934640523,1.2745098039215685,1.8300653594771241,62.287581699346404,31.732026143790847,1.1764705882352942,0.8169934640522876,38.75816993464052,4.542483660130719
466807,Adrià Altimira,Adrià Altimira,23.0,2001,es ESP,"DF,FW",DF,Leganés,Liga,right,170.0,2000000,2000000,,exact_name_birth_year,100,22.0,19.0,1630.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.5,0.8,23.0,42.0,69.0,7.0,2.0,11.0,10.0,41.0,24.0,15.0,56.0,11.0,54.0,2.0,826.0,370.0,28.0,7.0,432.0,71.0,12.0,16.0,0.0,0.0,0.0,0.0,0.016574585635359115,0.016574585635359115,0.027624309392265192,0.04419889502762431,1.2707182320441988,2.320441988950276,3.8121546961325965,0.38674033149171266,0.11049723756906077,0.6077348066298343,0.5524861878453038,2.2651933701657456,1.3259668508287292,0.8287292817679557,3.0939226519337013,0.6077348066298343,2.983425414364641,45.635359116022094,20.44198895027624,1.5469613259668507,0.38674033149171266,23.867403314917127,3.922651933701657
501418,Adrià Pedrosa,Adrià Pedrosa,26.0,1998,es ESP,DF,DF,Sevilla,Liga,left,172.0,7000000,10000000,2025-06-09,exact_name_birth_year,100,31.0,27.0,2298.0,25.5,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,1.6,2.5,41.0,79.0,96.0,24.0,7.0,20.0,22.0,56.0,32.0,24.0,80.0,34.0,85.0,0.0,1526.0,617.0,37.0,15.0,826.0,100.0,11.0,23.0,0.0392156862745098,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.03529411764705882,0.03529411764705882,0.06274509803921569,0.09803921568627451,1.607843137254902,3.0980392156862746,3.764705882352941,0.9411764705882353,0.27450980392156865,0.7843137254901961,0.8627450980392157,2.196078431372549,1.2549019607843137,0.9411764705882353,3.1372549019607843,1.3333333333333333,3.3333333333333335,59.84313725490196,24.19607843137255,1.4509803921568627,0.5882352941176471,32.3921568627451,3.9215686274509802
466802,Adrián Bernabé,Adrian Bernabe,23.0,2001,es ESP,MF,MF,Parma,Serie A,left,170.0,15000000,15000000,2025-06-17,exact_name_birth_year,100,21.0,18.0,1453.0,16.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,1.1,2.4,37.0,115.0,20.0,27.0,5.0,22.0,17.0,29.0,18.0,7.0,36.0,18.0,26.0,1.0,1140.0,738.0,12.0,14.0,818.0,72.0,4.0,18.0,0.06211180124223602,0.06211180124223602,0.12422360248447203,0.06211180124223602,0.08074534161490683,0.08074534161490683,0.06832298136645963,0.14906832298136644,2.2981366459627326,7.142857142857142,1.2422360248447204,1.6770186335403725,0.3105590062111801,1.3664596273291925,1.0559006211180124,1.8012422360248446,1.1180124223602483,0.43478260869565216,2.2360248447204967,1.1180124223602483,1.6149068322981366,70.80745341614906,45.838509316770185,0.7453416149068323,0.8695652173913043,50.807453416149066,4.472049689440993
288318,Adrián Embarba,Adri Embarba,32.0,1992,es ESP,"FW,MF",FW,Rayo Vallecano,Liga,right,173.0,1200000,8000000,2025-06-09,fuzzy_name_birth_year,92,35.0,18.0,1607.0,17.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,2.1,2.1,2.7,4.8,47.0,45.0,114.0,37.0,12.0,20.0,17.0,41.0,20.0,13.0,54.0,27.0,14.0,2.0,847.0,467.0,61.0,24.0,527.0,67.0,13.0,29.0,0.0558659217877095,0.0558659217877095,0.111731843575419,0.0558659217877095,0.11731843575418996,0.11731843575418996,0.15083798882681568,0.2681564245810056,2.6256983240223466,2.5139664804469275,6.368715083798883,2.0670391061452515,0.670391061452514,1.11731843575419,0.9497206703910616,2.2905027932960897,1.11731843575419,0.7262569832402235,3.016759776536313,1.5083798882681565,0.782122905027933,47.31843575418995,26.089385474860336,3.4078212290502794,1.340782122905028,29.441340782122907,3.7430167597765367
